0,1,2,3,4,5,6,7,8,9,10
113,1903,676,655,277,974,1005,1017,603,1837,189
1149,1570,603,594,1004,651,715,188,1576,1119,1580
2621,2898,540,774,1367,1337,1681,915,3018,1398,599
130,1007,630,575,180,1072,767,1019,1797,1018,1271
758,205,587,622,678,630,58,558,420,43,174
122,206,661,2893,968,2745,2796,2135,657,556,1150
728,215,678,90,1022,646,1475,664,93,62,92
426,2862,900,14,521,2145,1060,25,26,1062,681
1561,662,1628,794,305,1662,1652,488,177,1517,766
771,431,426,328,255,376,982,164,93,885,3
687,522,2532,1341,2127,2884,1026,3340,2239,5,1476
1371,843,970,1271,319,146,857,300,202,753,130
1114,431,900,771,439,283,1023,715,2019,767,733
1079,1331,175,756,334,350,315,141,1033,365,515
1154,217,151,1228,156,93,92,78,255,57,433
2025,1848,800,1886,1196,937,1021,703,1460,1138,742
1046,1027,218,1862,609,243,207,10,206,562,535
1227,1190,133,889,501,3015,1421,1077,91,1085,1935
724,974,603,626,856,1002,1724,1836,641,748,522
635,1728,200,663,715,2208,419,1229,1290,1576,2679
1331,39,326,378,317,479,41,139,461,945,54
892,1879,178,429,1524,899,949,1244,387,831,517
1310,577,755,792,1303,727,688,730,180,1230,1120
1063,1968,1957,1385,3041,577,2302,1293,1229,2444,2214
167,236,0,531,541,522,2400,21,29,246,23
1105,375,1274,1275,683,1385,146,872,532,202,439
444,885,522,1323,516,381,1529,829,177,600,175
662,1546,158,570,82,201,739,1475,718,839,1472
3019,797,1001,2310,2569,1098,867,1916,2690,1887,1254
66,683,1190,1321,2639,2361,954,2844,2082,130,401
827,160,23,122,1777,3370,480,237,1263,1141,957
517,349,2985,1927,1485,429,1964,1099,506,2329,65
325,431,1149,594,740,374,482,294,1536,911,1179
1166,7,2159,853,493,1764,996,58,2086,1260,1312
89,13,625,434,259,246,47,51,50,1848,4
366,623,2803,89,534,321,2000,484,2800,579,437
556,113,439,251,319,89,390,325,534,686,394
591,514,622,767,673,606,187,655,678,573,636
305,898,1097,891,218,929,223,50,237,767,720
1158,321,1447,9,1586,63,162,694,1752,723,1588
446,1577,444,908,921,1905,507,1526,1438,1926,918
184,151,1185,78,756,206,629,533,603,1613,23
77,2580,184,2218,7,40,1289,2025,1529,316,75
138,534,635,713,561,32,522,1431,687,1341,163
2463,1087,893,474,837,173,517,2329,323,40,109
9,1913,2576,1304,1633,196,600,1862,2477,690,848
168,741,13,290,1313,138,1431,1211,2282,870,1406
1206,163,1843,72,731,1084,575,73,888,836,914
711,45,748,635,305,1431,391,3043,1585,1437,687
909,325,584,790,1155,98,555,1153,910,914,1909
1138,810,811,590,826,822,1692,1851,3016,2606,1607
128,321,38,85,1232,210,1182,336,982,2109,217
776,1617,1133,180,1176,13,217,1313,198,693,160
537,618,505,13,2281,1929,1194,514,10,575,593
2783,1285,465,4,1431,1437,1634,24,1991,1992,713
722,1045,635,419,1857,2141,1737,1617,1053,1827,1607
2554,555,98,1216,15,1601,2427,926,41,542,766
68,533,1523,499,993,669,434,519,529,342,1105
1231,1158,629,1232,1283,259,29,1240,246,559,2300
881,94,1387,800,880,350,38,929,50,218,2280
1439,296,2768,396,2891,1974,487,900,1145,687,690
1150,800,350,38,493,976,355,1942,504,1682,2855
1005,868,594,325,1131,1570,1139,1925,2386,964,1728
84,206,600,1210,633,1298,177,183,22,623,1313
1305,586,671,655,3120,1644,56,1112,1145,146,120
48,529,244,258,51,226,292,317,59,470,89
1856,2920,1138,455,472,657,1207,800,919,16,746
1394,1037,718,504,711,713,163,416,274,590,1112
693,124,2208,92,13,128,12,726,530,186,255
38,204,957,461,1559,633,406,1712,885,2446,545
587,741,189,1251,758,655,62,1041,1742,113,277
1722,2167,929,1094,2023,2022,1978,23,1933,92,236
1061,1476,1447,839,1090,1578,1461,693,1942,1292,361
505,732,127,275,48,134,44,542,1913,537,2587
635,2884,687,1211,1716,1162,2058,812,837,237,541
795,1673,2518,2735,261,2881,808,60,945,218,1662
445,27,525,283,437,172,156,357,1972,520,38
133,72,317,437,221,865,1061,862,918,1998,1595
1195,381,203,1529,273,1509,798,1313,183,22,770
1935,2057,716,662,655,2135,712,501,263,452,305
103,1099,713,1668,439,704,447,2008,1188,904,2343
109,53,2567,453,472,769,495,2222,1098,210,587
64,714,168,1298,26,15,758,797,57,198,218
437,2618,164,1086,4,40,450,92,97,48,132
1764,413,1466,39,851,512,164,352,335,381,18
1196,1359,627,1153,1848,474,687,1354,1199,1321,1920
733,1333,110,189,113,1393,206,541,1138,446,62
50,929,137,597,2214,1106,2353,836,435,327,837
815,1313,273,698,527,183,316,290,563,1690,711
699,793,668,760,746,1174,1177,396,1359,566,1196
60,622,424,717,514,754,1037,1904,808,606,2523
2091,345,935,2153,501,915,1387,551,500,891,895
223,720,179,260,30,1540,958,529,184,50,132
194,48,67,2279,2323,1157,483,1410,97,92,561
675,742,971,1216,404,2380,789,857,735,1010,1156
159,610,1272,40,106,392,1475,67,950,124,273
1095,640,1221,1189,1275,2293,1242,1055,277,1831,1683
376,538,113,1801,545,2036,68,209,22,1724,642
461,109,435,272,219,433,337,23,939,97,104
48,104,873,184,869,876,516,790,2028,4,9
3199,1563,1608,203,407,1824,1832,1507,1300,175,198
587,57,689,1467,2046,525,112,702,2673,934,1242
104,652,1494,1195,244,434,669,1470,67,101,135
331,798,618,741,1950,392,537,260,514,642,89
253,611,665,661,1195,420,67,256,1064,2835,321
2057,690,280,168,729,1256,891,547,676,84,199
1091,1221,822,1083,1399,744,1851,2959,1205,2866,927
104,352,1708,1558,454,931,1157,425,332,134,1162
1156,196,2094,1371,2172,2658,1274,2143,1275,3210,1166
1603,1600,2418,2510,11,603,2,45,2327,419,408
613,1528,416,481,1526,425,1194,584,916,83,123
2173,878,327,929,2546,2251,1396,1850,2780,1678,934
3040,3211,209,663,682,555,2206,602,1020,714,98
730,182,1038,635,1034,2416,2372,558,735,734,592
527,334,75,219,376,350,78,194,491,546,326
1135,1150,862,788,277,134,1651,1270,755,22,5
424,737,385,713,635,676,1433,207,1176,1303,1038
428,464,745,1038,207,424,1423,690,319,400,1365
323,2398,2879,361,814,522,1171,979,1577,272,911
708,709,1522,1526,2529,412,684,1194,818,464,2066
982,766,168,1590,275,365,97,280,351,515,358
1871,75,439,1891,1032,2080,2770,926,471,511,1672
1270,1308,2395,1999,1038,730,2000,885,268,790,911
199,597,617,770,50,184,206,381,1454,1520,623
1629,382,1256,275,316,290,524,69,509,147,529
528,119,647,189,123,195,287,1941,1097,58,202
109,219,534,1755,151,2604,1671,509,454,280,95
45,411,213,4,281,941,1285,2089,710,1211,380
547,424,1061,1038,207,1906,385,941,386,1263,406
797,377,5,614,547,1529,1061,499,1517,2802,249
1537,2030,486,542,357,1727,9,128,531,1887,533
1416,490,2141,869,501,1934,36,2923,1343,2074,2659
2060,2272,114,326,34,2153,80,456,243,463,507
1415,2635,1399,1164,1851,2270,2959,1825,2205,1169,2273
294,359,800,350,628,38,243,445,929,218,237
105,1614,3089,1098,1543,184,2324,2088,2572,381,2809
158,200,1368,2072,1305,1149,400,1370,788,69,2513
1706,823,1844,2039,719,186,189,64,218,741,277
1466,209,246,44,979,172,275,486,366,272,3229
352,698,243,89,391,1034,1345,688,537,1211,1691
212,1500,1179,374,603,594,1295,1118,2236,1925,2402
2390,1741,2817,1819,1296,2385,2623,2409,2387,1246,2642
531,541,1846,293,1157,1887,532,1524,862,592,716
682,534,2635,160,1355,1585,1431,126,1634,2884,812
797,104,206,766,199,381,756,597,184,243,141
982,428,255,461,328,714,1860,325,905,62,267
2010,1819,3388,2346,2947,3373,2975,2409,2356,2354,2642
675,1371,1300,836,1271,1381,107,118,1439,1336,1274
1286,1666,1469,1995,840,1550,2887,613,1051,2625,678
2250,97,1698,139,1041,615,211,189,237,240,1285
194,610,1578,407,203,845,1563,623,83,1507,406
603,611,47,1158,597,216,839,998,1510,212,9
319,385,528,970,1280,205,990,895,651,352,790
2130,123,111,694,615,1014,428,1297,553,136,149
1634,713,1069,924,163,1173,975,1991,1718,857,522
2504,534,521,1383,2670,1344,788,1852,1210,1878,1715
1872,419,808,508,548,2200,558,746,107,349,837
1467,1347,1228,1336,2176,292,246,1407,850,921,1723
929,322,810,526,85,80,68,751,48,122,1228
335,890,88,1200,1314,618,343,1365,521,527,209
603,528,591,60,1014,663,1005,133,775,864,605
237,2609,2572,838,2922,1465,2915,1561,2712,217,2015
44,434,0,669,2785,1626,50,1182,1158,174,546
1209,1954,2072,739,759,676,754,650,37,514,1836
1984,2013,1425,1087,3344,1142,1144,1931,1328,3389,2662
2385,1102,836,630,1357,2265,107,808,1259,1839,607
945,524,470,226,128,306,383,795,2627,309,261
150,125,148,844,1103,1025,776,122,895,619,191
733,599,643,964,740,113,1008,294,1005,237,615
380,431,1079,379,1485,1254,1887,387,1525,3180,945
85,3068,305,31,901,263,2438,2561,1145,869,812
1211,221,1602,1935,178,31,1687,2739,1304,1053,1957
342,20,316,1011,4,153,174,43,5,1098,1061
1260,1761,1232,0,586,890,16,78,1523,834,770
2018,293,541,993,899,340,860,1485,2599,999,831
505,298,376,284,357,945,156,336,317,381,366
810,101,698,2354,565,577,1114,2744,2356,1273,2499
171,893,593,352,1136,459,2327,238,502,269,737
2036,1927,2559,2847,1171,1935,869,2057,751,2240,2241
929,1084,1723,1184,564,2293,1075,1655,2146,1827,1716
741,717,5,195,126,770,1061,15,176,871,690
1690,941,936,938,454,1305,1150,800,350,332,870
900,163,1177,1075,561,627,735,1180,1054,1191,2535
1772,1367,807,1326,2201,2841,2789,1851,2933,1833,386
268,1132,1259,1894,1736,1982,910,877,2385,1909,1813
134,184,1584,275,1182,1537,770,1098,1682,88,39
13,547,625,1433,15,1264,792,182,1301,676,692
251,737,666,1190,259,51,1253,38,336,210,242
1233,1721,2098,3177,1821,2327,1271,3260,3132,662,2094
666,1004,1248,974,555,738,936,767,558,1075,86
635,1355,1145,1585,857,160,31,126,924,72,2884
898,891,445,305,218,872,929,1097,237,493,483
275,415,2035,71,121,109,1963,63,7,535,29
61,219,1466,861,366,168,96,147,103,1545,376
795,7,1297,9,52,104,153,84,706,26,1079
305,117,167,524,1341,482,911,374,790,921,925
1856,1879,2243,3241,1585,2532,1476,1718,138,2046,710
89,918,788,189,231,1309,1398,2237,514,527,521
1034,620,624,1093,580,2676,2004,200,4,273,1691
2143,2293,2294,2173,2784,2427,1055,2251,2640,2198,2780
1575,2557,2177,2541,1073,1317,1547,2436,1696,2295,2176
515,315,38,134,92,542,437,470,171,226,462
309,276,48,1523,339,176,92,1011,509,221,505
160,189,148,155,150,120,195,264,895,202,60
2343,504,89,1543,646,292,1502,1458,139,1782,1509
1707,797,635,207,419,1669,1347,3349,755,1644,1363
1610,9,420,1902,1476,546,716,104,277,352,1855
653,200,311,842,586,133,112,843,205,85,104
1194,729,1377,375,1592,126,1339,849,2274,572,1396
164,927,381,74,738,737,17,1248,10,642,680
104,2847,263,1171,522,526,1162,437,769,3,68
1726,460,1018,1088,131,144,1851,375,687,630,184
315,132,515,376,1150,226,1528,156,48,509,2014
873,585,1855,1191,335,352,1044,1462,381,18,323
213,210,5,1228,755,99,216,92,186,728,48
294,923,134,263,1691,38,807,50,237,218,929
43,372,795,256,939,272,134,23,51,269,1106
1512,661,669,1235,723,2313,2133,434,1449,1394,766
967,112,864,359,683,1717,394,194,1832,142,1308
1991,1716,924,1842,32,24,516,317,465,4,5
26,273,600,283,75,13,1458,547,175,244,124
1185,424,909,2796,189,864,7,13,563,2840,2235
753,91,2078,2637,472,501,2258,1765,581,1380,1251
732,31,751,522,806,812,184,40,315,381,116
74,561,1882,182,687,380,2500,539,1582,1492,454
115,861,1106,2042,1693,1468,3159,677,171,1315,1577
60,984,218,124,611,662,714,664,26,217,64
1283,718,837,869,1986,1854,892,2091,956,246,2378
305,1258,315,381,515,377,1200,316,132,281,945
1394,868,1587,284,1675,2233,994,834,294,15,351
128,38,336,259,132,905,242,255,78,151,97
587,30,1891,939,825,521,382,400,1225,2430,42
2648,2141,455,1138,1756,1715,919,487,699,1930,2827
899,532,2243,2500,2575,3270,697,2062,2602,1524,2574
374,600,2243,531,1654,1650,949,387,1456,2018,831
1345,2913,171,881,567,498,1749,1522,504,116,75
1841,683,878,564,1103,1717,1063,1029,1184,1048,1094
664,211,560,661,553,383,212,1151,834,129,1304
1663,96,2115,1568,1609,164,570,534,3022,693,208
43,2159,350,38,243,897,263,305,445,2139,218
0,437,244,51,259,406,751,2240,2061,1613,1162
975,1437,703,1227,1634,1211,1991,126,2127,1341,527
1066,1265,441,1029,1053,327,1073,934,1082,1385,1275
1389,1912,1275,2949,2466,1266,1245,2545,1082,1296,1422
717,1220,898,1999,240,778,840,699,1887,387,352
711,78,1475,1228,57,90,1000,728,211,240,145
214,189,255,1113,150,195,2116,1477,891,713,1280
567,514,900,1630,639,1431,400,148,729,937,1075
2048,147,1470,748,2733,3,2452,531,2006,517,2091
1145,1991,703,988,2275,512,104,1751,368,788,866
559,1449,338,121,960,1014,218,1009,51,0,1730
711,470,263,740,1154,905,975,534,1211,682,126
514,60,2270,237,97,795,1287,244,336,945,167
887,873,465,843,304,251,894,1192,222,93,305
1251,755,215,615,1228,186,211,720,711,192,1712
1171,512,352,866,876,372,278,69,454,2057,273
885,444,892,242,1166,531,949,1187,831,375,1105
412,1528,1365,828,584,48,92,60,113,156,145
932,941,363,435,69,919,454,68,387,937,308
27,50,132,3064,168,1406,166,620,38,1022,237
7,5,719,204,678,1251,740,189,884,123,605
335,858,439,446,491,324,686,1118,274,1150,68
587,122,214,62,255,1173,240,195,155,273,325
116,1789,756,565,1501,755,168,1001,1210,758,741
132,523,1612,1582,85,281,732,415,751,869,2847
275,67,85,542,366,364,533,516,901,31,2323
163,2783,901,72,869,1341,2884,2393,1716,1029,2683
185,274,487,1686,1334,2793,155,2866,2492,627,189
858,970,630,954,683,1723,837,68,259,546,104
858,1259,2020,2167,1726,1723,1094,1716,1057,1048,1978
1336,1168,199,610,623,208,203,215,1578,2122,1230
644,512,666,2501,762,738,630,1265,2285,1610,561
424,720,44,26,19,673,1941,739,741,689,758
105,1554,128,44,124,383,209,51,1210,116,7
1968,338,1456,945,662,629,1583,1368,2411,2015,894
426,825,690,900,1690,1596,657,396,1334,1941,1212
221,382,355,18,39,171,686,538,184,435,1755
3197,3170,123,2141,666,664,1651,22,273,1348,277
2951,669,167,434,2490,531,406,533,1986,349,999
1284,2046,718,23,2706,159,939,47,1943,199,711
2021,243,719,406,2482,1613,2711,317,2693,173,1266
376,538,936,62,605,113,60,432,155,322,160
1187,349,1149,1114,3015,406,2898,85,535,1229,364
337,326,312,438,510,59,945,704,439,437,901
2416,695,730,1574,84,168,26,1064,2066,765,52
218,741,678,670,9,1304,1633,251,1862,600,690
788,927,381,1212,184,198,92,1368,1024,125,3
210,38,1011,982,642,19,741,26,678,424,622
89,207,412,1313,1492,637,1962,1311,2885,1304,371
1753,1608,1824,384,215,208,407,1003,2432,738,2384
521,287,514,556,815,900,331,1848,1827,193,793
954,764,1081,1084,575,1094,1604,1095,2294,1904,934
1955,2894,1515,2753,1836,680,642,492,6,2004,418
1580,1912,1710,1040,1066,2183,44,414,8,194,625
775,1075,808,107,619,738,1259,98,1726,860,641
2427,2784,1102,1342,154,929,2173,1396,1385,878,2199
711,614,1285,343,1071,1290,713,975,857,2521,1828
338,218,741,642,19,767,656,1341,1608,2416,810
455,590,2077,1401,2197,40,50,189,179,33,290
1627,387,1846,2064,1157,1887,541,2500,1882,2007,2061
84,1120,1298,392,4,149,398,67,128,51,437
202,1732,760,535,1494,70,1195,617,134,562,199
1696,1133,2436,1658,1406,2740,2429,2945,2352,2939,2388
1456,950,2474,407,825,2134,517,1557,2855,510,1680
669,434,82,104,1539,111,470,509,1764,917,889
516,1751,515,936,113,1610,509,1712,283,349,480
1545,105,13,210,273,5,41,1570,1832,1230,196
1688,471,513,1275,1340,2743,2829,449,1930,827,1081
1859,630,2654,2290,197,1075,776,1088,130,1207,489
104,2133,806,1200,31,732,263,305,2847,2239,762
547,192,212,1008,57,440,183,1105,1244,517,2056
1439,1105,387,872,2444,741,3544,2056,815,276,2012
866,790,1558,932,941,69,435,327,919,501,2237
905,1355,465,482,2575,837,51,643,1001,411,534
2135,1376,657,1831,739,277,577,556,1731,847,2269
1061,177,374,433,1049,500,905,2236,625,837,531
585,1011,207,203,1210,642,2085,64,726,27,116
529,336,194,275,132,755,3113,732,1230,128,167
67,1283,629,1450,1240,1131,1268,1239,0,2531,1299
207,1452,1448,22,381,614,138,1757,778,189,534
2402,1259,1982,931,2259,1132,2262,1909,1139,2397,2644
585,2126,379,1126,560,159,434,1449,839,338,610
68,425,338,311,500,891,2080,718,9,153,547
1359,1224,1436,1381,1266,937,2552,1441,1417,1389,2957
171,1109,64,1466,1472,714,1475,1539,1228,633,615
1263,2995,270,2351,2566,2057,2438,2733,2534,41,3562
866,352,793,1256,1370,400,1431,332,810,1865,566
243,870,38,891,237,218,837,68,541,1887,1882
1017,1274,2000,789,2320,1340,1306,2362,1081,1417,1430
597,834,1131,1730,93,280,2343,153,2030,1308,1942
19,558,717,408,182,2393,1585,138,1718,3186,1716
1846,1030,315,268,3,919,327,2057,317,1523,454
274,583,1883,746,1939,793,1328,1021,866,1334,428
2729,181,2198,1055,1169,1227,305,1284,1302,517,182
1304,635,577,145,1433,933,1210,871,514,1351,138
210,85,905,657,52,435,711,517,186,205,738
1826,2197,4,390,33,30,1316,514,606,1083,237
66,1227,222,73,1192,2333,1840,2173,2780,2135,1396
737,864,1242,1133,2673,934,1095,1662,218,1456,559
523,151,957,2264,799,1234,898,1471,1149,1213,304
568,1316,852,132,97,189,376,1014,733,113,62
2842,1224,1894,640,1380,3326,1343,3196,2064,872,2036
215,664,714,1496,617,633,444,499,3,1927,544
629,1921,1253,1453,1283,2214,531,820,349,2091,837
1350,1137,1184,2199,2165,1044,1396,1655,2127,1169,1094
44,213,199,1158,1128,273,1532,2453,2927,1667,2583
1298,171,4,735,273,547,1529,625,585,792,1313
390,173,2271,831,2211,1040,2063,1162,1187,517,2852
293,541,519,899,2061,2064,697,2062,531,2091,2328
1710,2236,1114,3138,3373,3198,1151,1911,2361,1732,1162
790,508,4,941,936,435,273,287,294,1387,218
51,383,128,529,23,244,67,1182,1106,504,460
2241,541,1524,1882,1887,519,1986,2062,992,697,241
567,1831,876,2057,886,2135,1717,19,424,642,717
1816,1679,1814,1733,2365,1006,1246,2781,1722,2409,1819
33,123,613,17,140,57,2238,8,711,2250,1234
1481,759,1019,2317,2654,1274,2293,1275,2780,1385,237
1171,2240,1162,2057,2275,812,2837,2591,2438,3056,2323
555,125,1703,641,605,1698,762,73,60,130,767
420,1453,206,0,1158,1574,128,1278,611,766,2030
74,666,850,568,1868,222,1271,160,1075,1674,909
2955,1091,744,2270,2873,2875,3150,2794,2005,1223,927
972,854,1300,1685,844,1265,675,776,1662,1206,958
19,1313,203,116,1237,711,57,51,770,587,1285
668,198,2041,523,1595,1899,1273,420,1025,594,328
545,831,173,1244,2693,3309,517,2788,2051,2329,3128
166,1435,971,901,666,925,1953,1309,426,1393,2379
128,629,1240,1450,3098,153,2572,5,986,43,719
1491,1566,1620,1631,585,540,443,347,730,2931,1898
1158,2065,1730,611,718,2038,1619,63,1240,1645,47
305,831,431,1721,2444,2239,810,517,531,1301,748
600,1535,1536,1570,990,1961,980,1565,1179,715,1295
1578,623,203,916,610,413,1563,1230,1832,1839,1300
1930,2261,1421,2943,914,1957,2199,2135,3041,561,182
1862,579,321,1253,1195,61,104,1434,384,383,147
7,788,368,352,231,790,515,508,179,787,810
2251,1851,199,127,124,44,209,669,167,529,23
403,1553,1195,321,863,851,420,661,693,585,562
18,1916,115,832,23,1049,174,1730,1158,199,26
20,898,512,1864,1523,349,3131,1887,837,533,293
1808,2352,1296,1722,2964,2382,1734,2974,2781,2393,2409
3017,1223,2747,2841,2054,2060,1273,2320,2978,2775,2394
1270,1559,911,79,1240,829,897,1456,236,188,1105
86,1370,1209,844,1078,1909,1749,970,502,251,538
311,332,243,38,870,1691,305,2250,218,2280,929
406,2298,837,241,2658,1585,2045,1477,138,872,237
350,560,209,63,184,611,236,199,743,420,132
843,528,125,58,59,244,911,242,1967,343,324
1539,56,2115,677,394,393,407,2553,208,738,1358
2173,2198,476,2548,2409,2640,2177,2176,2295,1100,1048
6,1582,1111,54,1080,1313,87,116,123,711,1154
2236,635,603,374,482,555,278,790,1894,2949,2655
526,340,1171,522,533,1040,1650,1887,486,1014,515
1976,781,693,588,46,17,2286,2350,2223,9,8
2894,568,1870,1872,404,1145,1769,1248,940,920,1369
1896,463,471,2743,511,498,2432,2891,1914,2333,2842
440,632,4,939,37,1076,1086,531,1027,1166,853
45,1641,1431,534,713,703,126,710,3214,160,1341
308,704,507,1105,2222,1331,60,900,2133,1568,825
15,711,177,1185,1061,614,1403,198,1301,792,305
558,187,656,123,201,783,336,994,538,376,96
3389,1476,2436,2176,533,837,1585,2437,138,2045,1477
62,95,911,1860,891,465,2421,120,1279,2718,1014
519,545,531,406,751,541,1712,387,860,1678,697
1029,2541,935,2794,938,1842,751,405,2091,522,1712
44,77,64,132,1241,217,702,1001,1003,209,733
195,512,319,58,1173,647,38,171,244,336,959
870,1691,263,243,38,305,891,50,929,237,218
908,932,919,501,551,338,311,2042,134,38,218
1258,2474,614,1071,941,1068,643,635,126,160,703
1714,740,1004,127,1537,122,222,843,150,148,60
1982,1151,215,1563,916,416,123,194,199,2058,522
555,1181,2406,849,432,2097,1828,396,900,925,891
1109,1475,1539,861,99,1228,1070,461,56,792,1472
793,48,147,437,1526,542,13,1558,52,294,1115
214,222,2133,177,807,127,134,2674,116,9,50
145,1096,2481,904,1359,91,1416,2074,1349,1309,446
1379,880,2612,1360,1797,1266,1054,1314,321,2227,4
2320,1222,966,2895,857,1925,1245,1141,1216,1257,180
221,509,557,283,479,1023,523,1690,797,42,76
51,1582,394,194,208,407,123,916,1563,1578,845
1310,40,19,4,1210,642,1297,1517,1061,1308,530
273,567,1590,156,2255,40,116,2434,1408,1042,539
